지역명(쿼리용),지역평균고도,강수계속시간,최다강수량(1H),일강수량,최대풍속,평균기온,전일침수발생여부,침수발생여부(지도학습용)
,267,0,0,0,4.8,-0.1,0,0
,267,0,0,0,4.1,-1,0,0
,267,0,0,0,4.9,-2.9,0,0
,267,0,0,0,3.3,-2.3,0,0
,267,0,0,0,4.5,-2.7,0,0
,267,0,0,0,4.4,-1.7,0,0
,267,0,0,0,3.8,-0.6,0,0
,267,0,0,0,4.2,0.3,0,0
,267,1.58,0,0.6,6.1,1.9,0,0
,267,0,0,0,5.7,0.7,0,0
,267,0,0,0,3.5,-0.4,0,0
,267,0,0,0,3.2,3,0,0
,267,0,0,0,4.7,4.6,0,0
,267,0,0,0,3.7,2.8,0,0
,267,0,0,0,3.9,4.3,0,0
,267,0,0,0,6.1,5.5,0,0
,267,6.92,0,0.1,7,5.9,0,0
,267,2.67,0,0,5.4,6.8,0,0
,267,0,0,0,3.6,6,0,0
,267,0,0,0,3,5.2,0,0
,267,0.17,0,0,4.4,3.9,0,0
,267,0,0,0,4.7,2.6,0,0
,267,0,0,0,4.7,1.5,0,0
,267,3.08,0,0,5.7,-0.4,0,0
,267,7.25,0,1.7,6.2,-1.6,0,0
,267,0,0,0,5.5,-8.3,0,0
,267,0,0,0,4,-6.4,0,0
,267,0.58,0,0,3.5,-1.7,0,0
,267,0.17,0,0,5.3,-0.1,0,0
,267,0.08,0,0,4.4,-0.5,0,0
,267,0.92,0,0,4.2,4,0,0
,267,0,0,0,3.6,6.8,0,0
,267,20.58,0,6.7,5,7.4,0,0
,267,0,0,0,3.2,6.5,0,0
,267,0,0,0,3,8.1,0,0
,267,4.25,0,2,5,9.8,0,0
,267,17,0,13.4,6.6,-1.4,0,0
,267,14.75,0,1,5.6,-5.9,0,0
,267,0,0,0,4.1,-4.1,0,0
,267,0,0,0,3.2,1,0,0
,267,0,0,0,3.3,4.6,0,0
,267,4.92,0,4.2,5.3,6.7,0,0
,267,3.83,0,3.1,8.2,4,0,0
,267,0,0,0,4.2,2.5,0,0
,267,0,0,0,3.4,7,0,0
,267,12.58,0,16.6,6.8,6.7,0,0
,267,0.42,0,0,4,6.4,0,0
,267,0,0,0,4.4,6.1,0,0
,267,13.83,0,3.9,4.2,4.5,0,0
,267,5.17,0,0.5,4.2,7.7,0,0
,267,4.5,0,0.2,4.7,5.8,0,0
,267,0.33,0,0,4.9,3.4,0,0
,267,0,0,0,4.7,4.8,0,0
,267,1.5,0,0,6.8,2.2,0,0
,267,0,0,0,4.1,1.4,0,0
,267,0,0,0,3.6,3.7,0,0
,267,0,0,0,4.1,7,0,0
,267,0,0,0,4.6,9.3,0,0
,267,0,0,0,4.5,11.1,0,0
,267,18.67,0,11.8,5.3,6.4,0,0
,267,0,0,0,5.5,3.8,0,0
,267,0,0,0,5.4,6.8,0,0
,267,2.25,0,0.5,5.4,4.9,0,0
,267,0,0,0,6.8,3.6,0,0
,267,0,0,0,7.8,4,0,0
,267,0,0,0,5.2,3.6,0,0
,267,0,0,0,5.2,6.6,0,0
,267,0,0,0,4.4,10,0,0
,267,0.33,0,0,8.2,9.1,0,0
,267,0,0,0,6.6,8.8,0,0
,267,0,0,0,5.1,12.8,0,0
,267,0,0,0,5.6,11,0,0
,267,0,0,0,4.8,10.6,0,0
,267,0,0,0,4,11.4,0,0
,267,0,0,0,5.3,12.5,0,0
,267,4.92,0,1.8,5.3,14.8,0,0
,267,5.92,0,2,5.8,11.9,0,0
,267,0,0,0,5.5,7.7,0,0
,267,0,0,0,4.6,8.7,0,0
,267,0,0,0,4.1,10.2,0,0
,267,0,0,0,4.4,11.9,0,0
,267,0,0,0,7.3,11.3,0,0
,267,0,0,0,5.5,9.3,0,0
,267,0,0,0,5.7,10,0,0
,267,0,0,0,6.3,8.9,0,0
,267,0,0,0,5.4,7.2,0,0
,267,0,0,0,5.9,9.3,0,0
,267,0,0,0,5.1,10.6,0,0
,267,0,0,0,5.9,9.4,0,0
,267,0,0,0,5.7,8.9,0,0
,267,0,0,0,4.1,10.7,0,0
,267,0,0,0,4.9,9.9,0,0
,267,0,0,0,7.4,9.9,0,0
,267,0,0,0,5.5,12.4,0,0
,267,0,0,0,5.3,13,0,0
,267,0,0,0,5.6,13.2,0,0
,267,0,0,0,4.5,16,0,0
,267,9.5,3.9,6.5,4.8,12.5,0,0
,267,0,0,0,4.8,13.5,0,0
,267,9,2.9,10.3,5.2,12.3,0,0
,267,2.33,0.1,0.1,6.8,10,0,0
,267,0,0,0,8.9,7.4,0,0
,267,2.33,0,0,6.4,6,0,0
,267,0,0,0,7.9,7.9,0,0
,267,0,0,0,8.2,9.9,0,0
,267,0,0,0,7.8,13.1,0,0
,267,0,0,0,6.5,12.3,0,0
,267,0,0,0,5.5,12.9,0,0
,267,0,0,0,5.5,13.9,0,0
,267,0,0,0,5.2,14.9,0,0
,267,0,0,0,5.9,17.1,0,0
,267,0,0,0,5.5,20.2,0,0
,267,0.67,0,0,4.6,20.3,0,0
,267,1.08,0,0,3.9,21.8,0,0
,267,0,0,0,4.6,20.2,0,0
,267,0,0,0,5.3,16,0,0
,267,0,0,0,4.4,19.4,0,0
,267,0,0,0,4.3,20.7,0,0
,267,6.17,1.6,2.3,4.5,19.9,0,0
,267,24,4.7,24.4,5.9,14.2,0,0
,267,8.42,0.7,1.3,4.1,14.4,0,0
,267,3,3.8,3.4,5.6,16.5,0,0
,267,0.83,0.7,0.7,5.4,14.3,0,0
,267,0,0,0,6.5,16.1,0,0
,267,0,0,0,4.3,19.3,0,0
,267,20.75,2.1,12,5.3,16.1,0,0
,267,12.67,0.5,2.5,3.3,16.7,0,0
,267,1,0,0,4.3,19.1,0,0
,267,7,19.8,29.8,7.2,19.1,0,0
,267,6.42,9.6,19,7.2,13,0,0
,267,0.58,0,0,3,14.4,0,0
,267,0,0,0,3.3,17.4,0,0
,267,0.5,0,0,4.9,18.5,0,0
,267,0.67,0,0,4.7,20.1,0,0
,267,9.75,9.9,14.5,6.5,17.1,0,0
,267,0,0,0,3.8,16.6,0,0
,267,2.67,1.5,1.5,5.4,16.2,0,0
,267,0,0,0,5.9,17.4,0,0
,267,0.25,0,0,3.9,18.7,0,0
,267,0,0,0,4.1,20.7,0,0
,267,0,0,0,4.3,22.6,0,0
,267,1.92,1,1,5.7,21.2,0,0
,267,3.75,0.3,0.4,6.2,19.7,0,0
,267,1.83,1.9,2,4.1,17.9,0,0
,267,0,0,0,5.6,22,0,0
,267,6.75,0.1,0.2,4.7,21.9,0,0
,267,0,0,0,3.8,23,0,0
,267,0,0,0,4.4,24.6,0,0
,267,0,0,0,5.1,22.7,0,0
,267,0,0,0,5.5,25,0,0
,267,0,0,0,4.3,26.7,0,0
,267,6.58,2.9,6.2,6.2,25.8,0,0
,267,0.42,0.1,0,4.6,26.1,0,0
,267,0,0,0,3,24.7,0,0
,267,0.5,0,0,5,26.9,0,0
,267,3.83,1.1,1.1,5.9,24,0,0
,267,0,0,0,6.3,23,0,0
,267,0,0,0,4.4,24.4,0,0
,267,0,0,0,4.3,24.3,0,0
,267,0,0,0,3.4,23.4,0,0
,267,1.83,0.1,0.1,4.2,24.7,0,0
,267,0,0,0,4.6,24.9,0,0
,267,0,0,0,4.5,26.1,0,0
,267,0,0,0,4.1,28.6,0,0
,267,0.5,0,0,3.7,27.3,0,0
,267,19.17,8.5,37.6,5.7,22.3,0,0
,267,15.33,3.5,13.3,4.3,21.6,0,0
,267,5.83,0.9,2.1,5.3,21.8,0,0
,267,0.75,0,0,5.4,24.1,0,0
,267,0,0,0,4.7,25.2,0,0
,267,5.08,9.6,11.9,5.9,23.8,0,0
,267,18.42,15.9,64.7,7.6,20.1,0,0
,267,2.17,0,0,3.7,21.1,0,0
,267,0,0,0,3.4,24.2,0,0
,267,1.92,0.5,0.1,6.1,25.5,0,0
,267,4.83,0.9,1.6,4.4,24.2,0,0
,267,0,0,0,3.5,23.8,0,0
,267,0,0,0,4.7,25.6,0,0
,267,1.25,0,0,4,24.1,0,0
,267,0,0,0,3.7,25.5,0,0
,267,0,0,0,3.6,27.5,0,0
,267,4.67,1.9,2.2,6.6,24.5,0,0
,267,0,0,0,5,25.8,0,0
,267,5.42,0.9,2.9,3.6,23.5,0,0
,267,22.92,6.2,47.6,5.9,18.7,0,0
,267,9.83,5.9,11.5,4.4,20.3,0,0
,267,0,0,0,3.4,23.4,0,0
,267,0,0,0,3.5,25,0,0
,267,0.58,0,0,5.6,26,0,0
,267,0,0,0,4,26.1,0,0
,267,5.67,19.3,29.1,4.3,24,0,0
,267,10.33,1.3,3.6,7,23.8,0,0
,267,0.83,0,0,4.2,25,0,0
,267,11.17,6.2,11.5,3.4,23.7,0,0
,267,22.67,18.5,103.1,8.3,21.1,0,0
,267,8.25,2.3,2.9,8.7,22.5,0,0
,267,0.5,0,0,6.1,24.3,0,0
,267,0.42,0,0,3.3,25.4,0,0
,267,16.92,0.6,2.2,3.2,24.3,0,0
,267,10.17,0.3,0.4,3.1,24.4,0,0
,267,18.17,27.1,50.1,3.4,23.7,0,0
,267,5.25,0.1,0.1,3.8,25.3,0,0
,267,2.42,1.2,1.5,4.6,26.2,0,0
,267,16.5,23.6,39.1,4.9,25.3,0,0
,267,23.25,13.8,31.4,7.5,24.9,0,0
,267,19.92,28.5,102.6,8.3,25,0,0
,267,11.67,1.8,3.9,5.7,27,0,0
,267,12.67,14.4,18.5,4.6,26.5,0,0
,267,12.33,19.9,75.7,6.5,24.1,0,0
,267,2.5,0,0,3.3,24.3,0,0
,267,10.42,5.9,19.1,3.7,24.2,0,0
,267,20.25,13.9,50.3,6.8,24.9,0,0
,267,17.67,28.6,44.6,4.3,26.5,0,0
,267,10.17,23.6,97,4.7,24.6,0,0
,267,0,0,0,4.3,27.2,0,0
,267,0,0,0,4.9,28,0,0
,267,2.92,0.4,0.4,5.7,27.1,0,0
,267,17.08,23.7,69,5.6,26.1,0,0
,267,0,0,0,5.2,27.4,0,0
,267,0,0,0,4.1,28.2,0,0
,267,0,0,0,3.6,27.5,0,0
,267,0,0,0,4.4,27.1,0,0
,267,0,0,0,4.2,27.7,0,0
,267,4.67,2.1,2.5,3.5,26.6,0,0
,267,6.25,23,42.6,5.5,24.3,0,0
,267,0,0,0,3.9,25.3,0,0
,267,0,0,0,4.9,27.8,0,0
,267,0,0,0,4.6,29.9,0,0
,267,4.75,0.6,0.6,6.5,30.2,0,0
,267,15.08,4.2,8.7,7,27.1,0,0
,267,9.25,6.7,13.6,4.4,27.3,0,0
,267,9.5,6.5,13.6,4,26.8,0,0
,267,11.08,32.5,42.5,4.8,26.8,0,0
,267,0.17,0,0,4.3,26.4,0,0
,267,0.75,0,0,3.6,26.6,0,0
,267,20.08,20,33.3,4,24.3,0,0
,267,11,5.1,29.8,9.8,22.7,0,0
,267,0,0,0,5.6,23.3,0,0
,267,0,0,0,3.5,23.3,0,0
,267,8.58,4.1,6.4,4.8,21.7,0,0
,267,24,8.4,61,7.9,19.2,0,0
,267,1,0,0,7,23.4,0,0
,267,4.83,1.1,1.3,7.6,21.1,0,0
,267,2.25,3.5,3.9,4.2,22.8,0,0
,267,7.83,1.4,1.2,4.9,22.4,0,0
,267,18.58,1.8,5.7,3.9,20.2,0,0
,267,0,0,0,3.5,21.5,0,0
,267,0.42,0,0,4.3,21.3,0,0
,267,0,0,0,3.3,23,0,0
,267,5.75,0.2,0.3,3.4,22.5,0,0
,267,0,0,0,3.7,21.3,0,0
,267,0,0,0,6,21.5,0,0
,267,1,0.2,0.3,5.3,21.2,0,0
,267,0,0,0,4.9,19.7,0,0
,267,0,0,0,2.9,19.1,0,0
,267,0,0,0,4.6,20.2,0,0
,267,0,0,0,5.3,19.2,0,0
,267,0,0,0,5.7,20.6,0,0
,267,0,0,0,4.9,20.1,0,0
,267,0,0,0,6.2,19.3,0,0
,267,0,0,0,3.9,20.4,0,0
,267,0,0,0,3.6,20.7,0,0
,267,0,0,0,4.3,19.6,0,0
,267,2.67,34,38.3,4.1,19.6,0,0
,267,0,0,0,4.7,18.8,0,0
,267,0.75,0,0,5.2,19.2,0,0
,267,1.08,0,0,3.6,19.9,0,0
,267,3.75,0,0,7.2,16.6,0,0
,267,0,0,0,5.1,13.3,0,0
,267,0,0,0,4.1,14.2,0,0
,267,0,0,0,3.4,16,0,0
,267,0,0,0,5.4,17.2,0,0
,267,0,0,0,5.2,17.2,0,0
,267,0,0,0,3.8,16.9,0,0
,267,0,0,0,4.1,16.9,0,0
,267,0,0,0,4.6,16.2,0,0
,267,0,0,0,4.7,13.6,0,0
,267,0,0,0,5.8,12.8,0,0
,267,0,0,0,3.7,11.7,0,0
,267,0,0,0,2.5,11.8,0,0
,267,0,0,0,4.3,13.1,0,0
,267,0,0,0,3.9,13.6,0,0
,267,0,0,0,3.4,15.1,0,0
,267,0,0,0,3.1,15.2,0,0
,267,0,0,0,3.8,14.1,0,0
,267,1.25,0,0,5.7,13.5,0,0
,267,0,0,0,5.5,8.6,0,0
,267,0,0,0,5.9,8.7,0,0
,267,0,0,0,3.8,11.8,0,0
,267,0,0,0,4.4,12.9,0,0
,267,0,0,0,3.4,14,0,0
,267,0,0,0,4.8,13.8,0,0
,267,0,0,0,4.5,10.8,0,0
,267,0,0,0,3.2,11.9,0,0
,267,0,0,0,5,13.6,0,0
,267,7.17,0,13.6,4.5,13.7,0,0
,267,2.33,0,1.7,4.9,10.8,0,0
,267,0.83,0,0.5,8.4,5.1,0,0
,267,0,0,0,4.2,4.9,0,0
,267,0,0,0,3,9.6,0,0
,267,0,0,0,3.3,13.5,0,0
,267,0.42,0,0.1,4.9,14.6,0,0
,267,0,0,0,6.2,8.5,0,0
,267,0,0,0,4,5.5,0,0
,267,0,0,0,5,7.7,0,0
,267,0,0,0,2.6,9.3,0,0
,267,0,0,0,3.4,10.4,0,0
,267,0,0,0,3,12.2,0,0
,267,0,0,0,4,12.5,0,0
,267,0,0,0,3.7,11.1,0,0
,267,0,0,0,4.1,12.4,0,0
,267,2.08,0,0.1,4.5,15.9,0,0
,267,10.83,0,12.2,3.6,16.6,0,0
,267,14.17,0,86.9,7.3,13.6,0,0
,267,4.5,0,0,5.6,2.8,0,0
,267,1.67,0,0.2,4.8,6.5,0,0
,267,8.83,0,4.8,5.7,5.6,0,0
,267,0,0,0,4.9,1.7,0,0
,267,0,0,0,3.8,2.9,0,0
,267,0,0,0,3,4.6,0,0
,267,0,0,0,3.6,5.6,0,0
,267,0.17,0,0,5.3,4.1,0,0
,267,0,0,0,5.3,-0.1,0,0
,267,0,0,0,4.5,-0.6,0,0
,267,0,0,0,4.6,-0.2,0,0
,267,0,0,0,4,1.1,0,0
,267,0,0,0,3.9,2.4,0,0
,267,0,0,0,4.9,0.7,0,0
,267,0,0,0,4.3,-0.6,0,0
,267,0,0,0,3.9,2.1,0,0
,267,0,0,0,4.3,4.5,0,0
,267,0,0,0,5.6,3.4,0,0
,267,0,0,0,3.9,-0.5,0,0
,267,0,0,0,3,1.5,0,0
,267,2.58,0,0,3.5,5.8,0,0
,267,0,0,0,4.5,5.3,0,0
,267,0,0,0,4.8,2.3,0,0
,267,7.58,0,2.9,6.1,-1.1,0,0
,267,0,0,0,5.3,-7.7,0,0
,267,0,0,0,5.2,-8.3,0,0
,267,0,0,0,4.6,-8.3,0,0
,267,1.08,0,0,3.7,-4.9,0,0
,267,7.58,0,0.2,5.4,-2.1,0,0
,267,0,0,0,5.1,-5.1,0,0
,267,0,0,0,4.4,-3.7,0,0
,267,0,0,0,3.7,-1,0,0
,267,0,0,0,4.7,2,0,0
,267,0.25,0,0,5.1,4.5,0,0
,267,0,0,0,6.5,2.6,0,0
,267,0,0,0,4.7,-0.8,0,0
,267,0,0,0,3.9,2.2,0,0
,267,1.75,0,0,2.8,5.8,0,0
,267,1.33,0,1.3,3.1,6.7,0,0
,267,6.25,0,0.2,6.1,0.1,0,0
,267,0,0,0,6.2,-10.9,0,0
,267,0.33,0,0,4.2,-8.9,0,0
,267,0,0,0,4.1,-4.2,0,0
,267,0,0,0,5.4,-5,0,0
,267,0,0,0,4.5,-5.6,0,0
,267,2.33,0,0,3.2,-3.5,0,0
,267,5.42,0,0,5.7,-5.5,0,0
,267,5.33,0,2.3,8.1,-7.4,0,0
,267,0,0,0,8.3,-14.5,0,0
,267,0,0,0,6.1,-14.9,0,0
,267,0,0,0,6.5,-12.2,0,0
,267,0,0,0,2.6,-7.7,0,0
,267,0,0,0,3.5,-6.7,0,0
,267,7.5,0,2.6,3.4,-3.9,0,0
,267,0.67,0,0,4.9,2,0,0
,267,0,0,0,3.9,1.7,0,0
,267,0.42,0,0.2,5.8,4.5,0,0
,267,0,0,0,5.2,-4.9,0,0
,267,5.25,0,0,4,-5.5,0,0
,267,5.42,0,0.3,8.6,-3.8,0,0
,267,0,0,0,4.7,-6.3,0,0
,267,0,0,0,4.3,-0.1,0,0
,267,10.25,0,9.2,3.8,4.5,0,0
,267,2,0,0.1,3.2,5.5,0,0
,267,0,0,0,5.8,7.6,0,0
,267,0,0,0,4.7,7.3,0,0
,267,0,0,0,3.6,7.9,0,0
,267,6.92,0,1.7,3.8,5.3,0,0
,267,0,0,0,5.2,1.7,0,0
,267,1.33,0,2,8.7,-2.6,0,0
,267,0,0,0,7.3,-8.8,0,0
,267,4.5,0,0.5,4.8,-1.6,0,0
,267,0,0,0,4.4,3.2,0,0
,267,0.83,0,0.7,6.7,5,0,0
,267,3.83,0,0,5.9,-5.6,0,0
,267,6.5,0,3.4,4.5,-3.2,0,0
,267,1.33,0,0.1,5.3,-3.6,0,0
,267,0,0,0,5.1,1.4,0,0
,267,0,0,0,4.6,6.8,0,0
,267,0,0,0,5.3,3.6,0,0
,267,0,0,0,6.3,-3.1,0,0
,267,0,0,0,4.8,-0.9,0,0
,267,0,0,0,4.3,3.4,0,0
,267,0,0,0,3.1,5.5,0,0
,267,0,0,0,3.4,6.5,0,0
,267,0,0,0,3.8,7.6,0,0
,267,0.17,0,0,3.6,9.5,0,0
,267,5.5,0,1.4,7.3,1.2,0,0
,267,5.55,0,1.5,7.2,-5.1,0,0
,267,0.67,0,0,7.5,-8.3,0,0
,267,0,0,0,6.1,-5.8,0,0
,267,0,0,0,5.9,1.6,0,0
,267,0,0,0,3.9,8.8,0,0
,267,0,0,0,5.8,10.8,0,0
,267,0,0,0,6.5,7.8,0,0
,267,0,0,0,5.3,0,0,0
,267,0,0,0,3.2,2.9,0,0
,267,0,0,0,2.8,4.2,0,0
,267,0,0,0,4.3,8.2,0,0
,267,0,0,0,5.6,9.5,0,0
,267,0,0,0,4.3,7.8,0,0
,267,22.92,0,67.5,6.2,4.7,0,0
,267,1.33,0,0.1,4,2.3,0,0
,267,0,0,0,3.1,4.4,0,0
,267,0,0,0,3.6,7.2,0,0
,267,0,0,0,4.9,9,0,0
,267,0,0,0,6.2,6.6,0,0
,267,0,0,0,5.2,6.2,0,0
,267,0,0,0,4.9,7,0,0
,267,0,0,0,4.6,6.6,0,0
,267,0,0,0,3.7,8.8,0,0
,267,0,0,0,4.5,10.2,0,0
,267,2.75,0,0,4.8,10.5,0,0
,267,0,0,0,4.4,9.2,0,0
,267,0,0,0,3.9,9.1,0,0
,267,1.25,0,1.7,5.1,10.6,0,0
,267,2.42,0,1.3,5.3,8.4,0,0
,267,0,0,0,4.7,8.8,0,0
,267,0,0,0,4.2,11.7,0,0
,267,0,0,0,4.3,15.3,0,0
,267,10.5,0,5.1,4,9.9,0,0
,267,1.5,0,0.3,6.8,5.8,0,0
,267,0,0,0,6.9,6.2,0,0
,267,0,0,0,5.7,9.1,0,0
,267,0,0,0,5.3,10.8,0,0
,267,0,0,0,4.9,11.9,0,0
,267,0,0,0,2.9,12.6,0,0
,267,13.08,0,25.5,4.8,12.1,0,0
,267,15,0,9.2,6.4,9,0,0
,267,2.75,0,0.2,6.6,10.2,0,0
,267,0,0,0,5.1,10.8,0,0
,267,0,0,0,3.6,14.5,0,0
,267,0,0,0,6.7,17.7,0,0
,267,0.83,0,0,6.4,17.8,0,0
,267,16.53,11.5,56.2,6.3,14.9,0,0
,267,5.75,0.4,0.6,5.2,11.9,0,0
,267,0,0,0,5.3,11.9,0,0
,267,0,0,0,5.4,13.9,0,0
,267,0,0,0,6.2,14.1,0,0
,267,0,0,0,5.8,13,0,0
,267,0,0,0,5.8,13.6,0,0
,267,0,0,0,4.7,12.6,0,0
,267,0,0,0,3.9,15,0,0
,267,14.17,5.4,22,4.8,13.8,0,0
,267,6.75,3,8,5.7,10.4,0,0
,267,0,0,0,6.9,8.4,0,0
,267,0,0,0,4.7,11.6,0,0
,267,3.5,0.7,0.7,5.7,11.3,0,0
,267,1.58,0,0,7.1,9.6,0,0
,267,0,0,0,5.7,9.9,0,0
,267,0,0,0,4.9,12.2,0,0
,267,0,0,0,4.5,14.8,0,0
,267,0,0,0,4.3,19.1,0,0
,267,0,0,0,5,20.9,0,0
,267,4,0,0,6.9,19,0,0
,267,0.67,0,0,5.2,18.3,0,0
,267,0,0,0,5.6,18.2,0,0
,267,0,0,0,4.6,16.2,0,0
,267,4,5.8,1.7,5,15.4,0,0
,267,1.33,4.7,4.7,4.8,14.5,0,0
,267,4.33,4.3,3.9,6.4,14.6,0,0
,267,9.75,8.9,26.3,5.2,11.3,0,0
,267,11.67,5.3,8,6.3,10.2,0,0
,267,2.5,1.2,1.7,5.3,12.4,0,0
,267,0,0,0,4.9,14.1,0,0
,267,16.25,5.1,19.6,4.8,13.8,0,0
,267,0.5,0.4,0.1,6.7,13.9,0,0
,267,0,0,0,6.5,15.7,0,0
,267,1.5,8.8,8.8,6.7,14.4,0,0
,267,0,0,0,8.4,14.3,0,0
,267,0,0,0,7.9,15.7,0,0
,267,3.08,0,0,4,13.2,0,0
,267,0,0,0,5,18.5,0,0
,267,0,0,0,3.7,22,0,0
,267,0,0,0,4.2,22.9,0,0
,267,0,0,0,4.3,24.1,0,0
,267,14,5.8,15,3.6,22.1,0,0
,267,24,11.3,66.9,4.4,18.4,0,0
,267,13.83,1.7,3.1,3.1,15.3,0,0
,267,0,0,0,4.5,17.9,0,0
,267,0,0,0,4.4,19.9,0,0
,267,11.15,0.5,0.9,6.2,18.7,0,0
,267,15.17,2,6.9,4.2,16,0,0
,267,0.92,0.2,0.2,6.2,18.6,0,0
,267,0,0,0,4.8,19.5,0,0
,267,0,0,0,5.6,19.4,0,0
,267,4.58,5.4,8.3,7.4,15.3,0,0
,267,0.67,0,0,6.5,18,0,0
,267,5.92,6.5,8.9,5.2,15.8,0,0
,267,7.83,4.7,12.3,5,15.3,0,0
,267,8.42,0.2,0.3,3.7,15.4,0,0
,267,4,11.3,18.1,7.6,18.4,0,0
,267,2.5,4.7,4,3.5,19.9,0,0
,267,4.42,2.3,3.2,5.4,20.2,0,0
,267,0,0,0,4.5,23.2,0,0
,267,12.17,5.1,18.1,7.5,19.1,0,0
,267,0,0,0,6,18.5,0,0
,267,0,0,0,5.5,20.8,0,0
,267,0,0,0,3.8,23,0,0
,267,3.58,0,0,3.3,21.1,0,0
,267,0.92,0.1,0.1,3.6,23.6,0,0
,267,0,0,0,3.4,25.8,0,0
,267,6.67,5.1,6.1,5.4,24.9,0,0
,267,4.17,2.6,4.6,5.7,21.5,0,0
,267,0,0,0,3.9,24.2,0,0
,267,0,0,0,4.3,24.8,0,0
,267,0,0,0,4,24.8,0,0
,267,7.92,0.9,1.9,3.9,22.5,0,0
,267,0,0,0,5.7,24.3,0,0
,267,4.25,0,0,3.6,21.9,0,0
,267,12,1.7,6.3,3.8,20,0,0
,267,0,0,0,3.7,22.3,0,0
,267,0,0,0,6.8,22.9,0,0
,267,0,0,0,4.6,23.6,0,0
,267,2.08,0,0,7.8,22.8,0,0
,267,0.67,7.5,7.5,6,22.4,0,0
,267,0,0,0,4.4,23,0,0
,267,0,0,0,4.7,24.1,0,0
,267,11.42,2.6,4.5,3.4,22.8,0,0
,267,3.42,37.7,38.2,7.8,24.5,0,0
,267,1.67,0.1,0.1,4.1,23.7,0,0
,267,1.67,8,8,4.1,23.9,0,0
,267,1.35,6,6,3.6,24.3,0,0
,267,0,0,0,4.1,26.3,0,0
,267,0,0,0,3.5,27.1,0,0
,267,9.42,13.8,60,5.9,22.6,0,0
,267,18.33,5.3,21.4,4.9,21.4,0,0
,267,0,0,0,3.5,23.3,0,0
,267,0,0,0,3.7,25.3,0,0
,267,4.67,12.4,12.7,3.3,26.4,0,0
,267,2,2.7,2.9,4.7,26,0,0
,267,0.25,0,0,4.2,25.5,0,0
,267,2.8,0.2,0.5,5.4,25.9,0,0
,267,5.17,0.4,0.4,4.8,25.7,0,0
,267,0,0,0,3.1,28.1,0,0
,267,0,0,0,3.7,28.8,0,0
,267,0,0,0,4.2,29.7,0,0
,267,2.07,0,0,4.6,29.1,0,0
,267,0,0,0,7.4,28.8,0,0
,267,0.17,0,0,4.2,29.1,0,0
,267,0,0,0,4.2,29.6,0,0
,267,5,65.7,67.4,4.9,26.4,0,0
,267,0.83,0,0,3.6,27.9,0,0
,267,0,0,0,3,30.5,0,0
,267,0,0,0,3.7,31.2,0,0
,267,0,0,0,3.6,31.2,0,0
,267,0,0,0,4.2,31.7,0,0
,267,0,0,0,4.4,31.5,0,0
,267,0,0,0,4.3,31.2,0,0
,267,0,0,0,4.6,31.1,0,0
,267,1.33,0,0,4.9,30.4,0,0
,267,0,0,0,3.9,29.6,0,0
,267,0,0,0,4.1,30.5,0,0
,267,2.75,2.4,3,4.3,29.8,0,0
,267,13.42,8.7,21,4.7,27.1,0,0
,267,6.92,1.4,1.7,3.4,26.5,0,0
,267,0.35,0,0,5.5,28,0,0
,267,0,0,0,4.3,28.9,0,0
,267,0,0,0,4.1,29.4,0,0
,267,0,0,0,8.3,28.1,0,0
,267,0,0,0,4,28,0,0
,267,4.58,11.6,12.7,4.3,26.8,0,0
,267,0,0,0,4.8,28.3,0,0
,267,0,0,0,4.4,27.7,0,0
,267,1.25,0,0,3.9,27.4,0,0
,267,1.08,0,0,4.6,26.8,0,0
,267,0,0,0,3.5,26.6,0,0
,267,0,0,0,4.8,26.1,0,0
,267,0,0,0,3.7,26.9,0,0
,267,0.92,0,0,3.7,27.3,0,0
,267,4.67,5.3,9.3,4.6,25.9,0,0
,267,3.97,2.9,5.6,5.4,24.3,0,0
,267,0,0,0,4,26,0,0
,267,0.58,0,0,5.1,26.6,0,0
,267,11.33,27.9,62.8,6.7,23.8,0,0
,267,1,0,0,4.4,24.4,0,0
,267,11.33,2,7.4,3.3,22.4,0,0
,267,12.58,2.8,10.5,6.1,23.4,0,0
,267,4.25,0.3,0.3,3.8,25,0,0
,267,1.17,0.7,0.7,5,25.5,0,0
,267,10.38,0.7,0.9,3.2,22.4,0,0
,267,0,0,0,3.9,23.6,0,0
,267,3.17,0.7,0.9,3.4,23.7,0,0
,267,1.17,0,0,2.9,24.2,0,0
,267,16.55,12.4,77.4,4.9,20.5,0,0
,267,4.08,3.1,0.8,4.7,21.4,0,0
,267,0,0,0,3.4,23.5,0,0
,267,0,0,0,4,24.3,0,0
,267,0,0,0,3.7,23.2,0,0
,267,0,0,0,4.9,23.1,0,0
,267,9.17,4,12,5.5,22.3,0,0
,267,22.58,6.6,29.6,4.4,19.6,0,0
,267,6.67,0.7,1.6,4.2,22.2,0,0
,267,0,0,0,3,23.5,0,0
,267,0,0,0,4.3,23.6,0,0
,267,0,0,0,5.6,24,0,0
,267,0,0,0,4.4,24.2,0,0
,267,0,0,0,3.9,24.8,0,0
,267,0,0,0,5.6,24.6,0,0
,267,0,0,0,5.9,23.6,0,0
,267,0,0,0,4.6,22.9,0,0
,267,0,0,0,5.8,23.5,0,0
,267,0,0,0,4,23.9,0,0
,267,0,0,0,3,23.7,0,0
,267,0,0,0,6.2,23.7,0,0
